kf,stamp,x,y,theta,sensor,fe,verifier,proposer,quality
218,1782485183.194994,18.5718,1.2918,0.0675,lidar,native_s2m,bnb,proximity,0.8076
219,1782485183.817879,18.8302,1.329,0.0619,lidar,native_s2m,bnb,proximity,0.808
220,1782485184.450756,19.085,1.3569,0.04519,lidar,native_s2m,bnb,proximity,0.8351
221,1782485185.058996,19.3646,1.3921,0.0324,lidar,native_s2m,bnb,proximity,0.8089
222,1782485185.684972,19.6265,1.4039,0.01431,lidar,native_s2m,bnb,proximity,0.7905
223,1782485186.308505,19.8933,1.4289,0.00512,lidar,native_s2m,bnb,proximity,0.8208
224,1782485187.774034,20.152,1.423,-0.14712,lidar,native_s2m,bnb,proximity,0.8492
225,1782485188.392758,20.2924,1.3818,-0.35787,lidar,native_s2m,bnb,proximity,0.8697
226,1782485188.923085,20.4122,1.3112,-0.58361,lidar,native_s2m,bnb,proximity,0.8592
227,1782485189.648107,20.5782,1.1661,-0.79804,lidar,native_s2m,bnb,proximity,0.8547
228,1782485190.175637,20.6977,1.013,-1.0223,lidar,native_s2m,bnb,proximity,0.8549
229,1782485190.796191,20.8939,0.8488,-0.77909,lidar,native_s2m,bnb,proximity,0.8645
230,1782485191.523681,21.1332,0.6796,-0.625,lidar,native_s2m,bnb,proximity,0.8553
231,1782485191.942474,21.3085,0.6436,-0.3661,lidar,native_s2m,bnb,proximity,0.8184
232,1782485192.585131,21.5636,0.5903,-0.2306,lidar,native_s2m,bnb,proximity,0.8568
233,1782485193.204516,21.8374,0.5378,-0.25045,lidar,native_s2m,bnb,proximity,0.8361
234,1782485193.831905,22.1406,0.5073,-0.22811,lidar,native_s2m,bnb,proximity,0.7578
235,1782485194.556274,22.4123,0.4926,-0.07803,lidar,native_s2m,bnb,proximity,0.8733
236,1782485195.177215,22.663,0.4992,-0.07139,lidar,native_s2m,bnb,proximity,0.8541
237,1782485195.904683,22.9224,0.5494,0.08294,lidar,native_s2m,bnb,proximity,0.8712
238,1782485196.634623,23.1968,0.6276,0.25913,lidar,native_s2m,bnb,proximity,0.8205
239,1782485197.26312,23.4426,0.7388,0.38745,lidar,native_s2m,bnb,proximity,0.8294
240,1782485197.672743,23.5733,0.8494,0.65744,lidar,native_s2m,bnb,proximity,0.8319
241,1782485198.091245,23.6614,0.9782,0.9251,lidar,native_s2m,bnb,proximity,0.8202
242,1782485198.837342,23.786,1.2334,1.03707,lidar,native_s2m,bnb,proximity,0.8437
243,1782485199.248355,23.8175,1.3946,1.26941,lidar,native_s2m,bnb,proximity,0.8453
244,1782485200.077823,23.851,1.6693,1.39966,lidar,native_s2m,bnb,proximity,0.8316
245,1782485200.912414,23.9144,1.9465,1.1955,lidar,native_s2m,bnb,proximity,0.8697
246,1782485201.644244,24.032,2.1728,0.94287,lidar,native_s2m,bnb,proximity,0.8828
247,1782485202.475137,24.2115,2.3696,0.71253,lidar,native_s2m,bnb,proximity,0.8332
248,1782485202.999317,24.3361,2.4477,0.48219,lidar,native_s2m,bnb,proximity,0.8518
249,1782485203.722219,24.5422,2.5301,0.24937,lidar,native_s2m,bnb,proximity,0.8392
250,1782485204.448109,24.7984,2.5685,0.05808,lidar,native_s2m,bnb,proximity,0.8845
251,1782485205.075307,25.0562,2.5914,0.03099,lidar,native_s2m,bnb,proximity,0.8555
252,1782485205.69502,25.3139,2.6165,0.01567,lidar,native_s2m,bnb,proximity,0.848
253,1782485206.318151,25.5724,2.6526,0.0537,lidar,native_s2m,bnb,proximity,0.8403
254,1782485207.039674,25.8656,2.6873,0.03837,lidar,native_s2m,bnb,proximity,0.8518
255,1782485207.45471,26.0217,2.6555,-0.189,lidar,native_s2m,bnb,proximity,0.8152
256,1782485207.774157,26.1166,2.6221,-0.42779,lidar,native_s2m,bnb,proximity,0.8478
257,1782485208.181571,26.2139,2.5504,-0.65176,lidar,native_s2m,bnb,proximity,0.8329
258,1782485208.902516,26.4233,2.3886,-0.78908,lidar,native_s2m,bnb,proximity,0.8377
259,1782485209.326892,26.5228,2.2569,-1.03174,lidar,native_s2m,bnb,proximity,0.8843
260,1782485209.946709,26.6611,2.0384,-1.21264,lidar,native_s2m,bnb,proximity,0.8035
261,1782485210.574205,26.7186,1.7866,-1.3975,lidar,native_s2m,bnb,proximity,0.8876
262,1782485211.303005,26.7588,1.5098,-1.52602,lidar,native_s2m,bnb,proximity,0.8995
263,1782485211.930133,26.7577,1.287,-1.74101,lidar,native_s2m,bnb,proximity,0.7763
264,1782485212.248561,26.7142,1.1826,-1.96816,lidar,native_s2m,bnb,proximity,0.8287
265,1782485212.868747,26.6136,0.9869,-2.23257,lidar,native_s2m,bnb,proximity,0.8636
266,1782485213.284944,26.5164,0.906,-2.49781,lidar,native_s2m,bnb,proximity,0.8748
267,1782485213.706643,26.4063,0.86,-2.76932,lidar,native_s2m,bnb,proximity,0.8865
268,1782485214.530793,26.1392,0.7512,-2.93281,lidar,native_s2m,bnb,proximity,0.8761
269,1782485214.943606,25.9885,0.6823,-2.70905,lidar,native_s2m,bnb,proximity,0.883
270,1782485215.678171,25.7499,0.5137,-2.55639,lidar,native_s2m,bnb,proximity,0.8722
271,1782485216.297596,25.5812,0.2921,-2.28223,lidar,native_s2m,bnb,proximity,0.842
